order_id,sku,qty,amount,fail_at,comp_fail_at
ORD002321,WIDGET-A,2,350.5,,
ORD002322,PANEL-40W,7,2515.24,CREATE_SHIPMENT,
ORD002323,GIZMO-PRO,2,383.06,,
ORD002324,SENSOR-T1,5,1757.0,,
ORD002325,GIZMO-PRO,4,308.28,,
ORD002326,WIDGET-A,9,1471.68,,
ORD002327,MODULE-Z,9,1445.58,,
ORD002328,WIDGET-A,7,2203.04,,
ORD002329,SENSOR-T1,9,1155.24,,
ORD002330,WIDGET-B,6,1069.98,,
ORD002331,BATTERY-AA,2,45.58,,
ORD002332,MODULE-Z,3,784.53,,
ORD002333,GADGET-X,9,2509.83,,
ORD002334,GIZMO-PRO,1,246.55,,
ORD002335,PANEL-40W,8,1174.08,,
ORD002336,GIZMO-PRO,7,756.35,,
ORD002337,SENSOR-T1,9,3329.91,,
ORD002338,GADGET-X,2,56.94,,
ORD002339,BATTERY-AA,5,1169.5,,
ORD002340,WIDGET-B,6,1286.82,,
ORD002341,GIZMO-PRO,9,2287.8,,
ORD002342,SENSOR-T1,3,432.18,,
ORD002343,ADAPTER-USB-C,9,1719.18,,
ORD002344,WIDGET-A,4,198.64,,
ORD002345,SENSOR-T1,2,200.74,RESERVE_INVENTORY,
ORD002346,BATTERY-AA,7,476.77,,
ORD002347,WIDGET-A,5,1033.4,,
ORD002348,CABLE-2M,5,1516.45,,
ORD002349,WIDGET-B,4,1351.96,,
ORD002350,WIDGET-B,10,855.5,,
ORD002351,SENSOR-T1,10,2441.1,,
ORD002352,PANEL-40W,3,1179.78,,
ORD002353,WIDGET-B,2,69.26,,
ORD002354,CABLE-2M,4,1136.68,,
ORD002355,CABLE-2M,9,907.65,,
ORD002356,ADAPTER-USB-C,1,123.15,,
ORD002357,PANEL-40W,2,639.96,,
ORD002358,MODULE-Z,8,2886.96,CHARGE_PAYMENT,
ORD002359,ADAPTER-USB-C,8,1991.52,CREATE_ORDER,
ORD002360,ADAPTER-USB-C,4,1478.36,,
ORD002361,PANEL-40W,7,484.96,,
ORD002362,GIZMO-PRO,8,2429.12,,
ORD002363,CABLE-2M,4,230.52,,
ORD002364,BATTERY-AA,8,181.28,,
ORD002365,MODULE-Z,9,817.56,,
ORD002366,MODULE-Z,2,527.46,CREATE_ORDER,
ORD002367,WIDGET-A,10,1926.2,,
ORD002368,WIDGET-A,10,3879.7,CHARGE_PAYMENT,
ORD002369,WIDGET-A,5,230.7,,
ORD002370,MODULE-Z,1,128.11,,
ORD002371,WIDGET-B,5,250.15,,
ORD002372,WIDGET-A,10,2353.0,,
ORD002373,GIZMO-PRO,6,1713.18,,
ORD002374,PANEL-40W,7,1400.91,,
ORD002375,MODULE-Z,8,607.76,,
ORD002376,BATTERY-AA,8,2887.28,,
ORD002377,CABLE-2M,2,567.88,,
ORD002378,ADAPTER-USB-C,9,2237.4,,
ORD002379,WIDGET-B,7,1941.45,,
ORD002380,GADGET-X,7,664.09,,
ORD002381,WIDGET-A,9,896.22,,
ORD002382,MODULE-Z,9,356.4,,
ORD002383,BATTERY-AA,2,747.94,,
ORD002384,WIDGET-A,10,1688.9,,
ORD002385,GIZMO-PRO,4,773.64,,
ORD002386,CABLE-2M,2,195.36,,
ORD002387,ADAPTER-USB-C,2,65.32,,
ORD002388,CABLE-2M,6,1413.42,,
ORD002389,ADAPTER-USB-C,9,2382.57,,
ORD002390,GADGET-X,7,1090.6,,
ORD002391,GADGET-X,2,443.0,,
ORD002392,ADAPTER-USB-C,6,1513.14,,
ORD002393,WIDGET-A,10,3525.6,,
ORD002394,WIDGET-B,10,1596.9,,
ORD002395,GADGET-X,10,2802.2,,
ORD002396,WIDGET-B,7,481.46,,
ORD002397,CABLE-2M,7,1575.98,,
ORD002398,GIZMO-PRO,8,750.0,,
ORD002399,GIZMO-PRO,9,197.64,,
ORD002400,CABLE-2M,3,802.62,,
ORD002401,WIDGET-B,7,1310.96,,
ORD002402,WIDGET-B,2,692.46,,
ORD002403,WIDGET-A,10,3650.7,,
ORD002404,GIZMO-PRO,6,1816.86,,
ORD002405,SENSOR-T1,8,1257.36,,
ORD002406,GIZMO-PRO,8,3076.72,,
ORD002407,GIZMO-PRO,3,316.98,,
ORD002408,SENSOR-T1,4,491.2,,
ORD002409,GIZMO-PRO,2,388.52,,
ORD002410,PANEL-40W,3,896.67,,
ORD002411,WIDGET-B,5,713.75,,
ORD002412,WIDGET-B,1,176.03,,
ORD002413,BATTERY-AA,3,636.0,,
ORD002414,GIZMO-PRO,9,2960.1,,
ORD002415,PANEL-40W,4,987.8,,
ORD002416,GIZMO-PRO,8,1202.48,,
ORD002417,SENSOR-T1,8,1120.24,,
ORD002418,BATTERY-AA,5,1457.6,,
ORD002419,BATTERY-AA,1,129.45,,
ORD002420,WIDGET-B,3,1109.01,,
ORD002421,WIDGET-A,6,621.6,,
ORD002422,WIDGET-A,10,1089.7,,
ORD002423,MODULE-Z,1,36.98,,
ORD002424,WIDGET-A,3,73.32,,
ORD002425,WIDGET-B,1,193.67,,
ORD002426,WIDGET-B,5,1975.45,,
ORD002427,GADGET-X,7,291.48,,
ORD002428,SENSOR-T1,2,195.24,,
ORD002429,GIZMO-PRO,1,110.8,,
ORD002430,CABLE-2M,7,2160.69,,
ORD002431,GIZMO-PRO,3,354.6,,
ORD002432,GADGET-X,8,1520.72,,
ORD002433,BATTERY-AA,1,362.73,,
ORD002434,BATTERY-AA,4,1139.4,,
ORD002435,BATTERY-AA,1,24.33,,
ORD002436,ADAPTER-USB-C,5,1767.55,CREATE_SHIPMENT,
ORD002437,MODULE-Z,6,713.04,,
ORD002438,ADAPTER-USB-C,10,2905.4,,
ORD002439,GIZMO-PRO,2,737.28,,
ORD002440,WIDGET-A,3,413.82,,
ORD002441,SENSOR-T1,9,2999.97,,
ORD002442,GADGET-X,5,455.25,,
ORD002443,GADGET-X,1,197.05,,
ORD002444,WIDGET-A,5,504.75,,
ORD002445,WIDGET-A,10,541.9,,
ORD002446,ADAPTER-USB-C,3,637.05,,
ORD002447,BATTERY-AA,6,631.32,,
ORD002448,GIZMO-PRO,5,1687.55,,
ORD002449,ADAPTER-USB-C,10,3595.2,,
ORD002450,ADAPTER-USB-C,2,274.72,,
ORD002451,WIDGET-A,2,76.58,,
ORD002452,PANEL-40W,2,381.52,,
ORD002453,WIDGET-A,7,1533.14,CHARGE_PAYMENT,
ORD002454,GADGET-X,6,1168.2,,
ORD002455,SENSOR-T1,6,2306.52,,
ORD002456,PANEL-40W,9,1894.86,,
ORD002457,MODULE-Z,5,730.65,,
ORD002458,MODULE-Z,1,377.3,,
ORD002459,WIDGET-B,5,255.8,,
ORD002460,GIZMO-PRO,6,409.62,,
ORD002461,SENSOR-T1,5,1764.05,,
ORD002462,WIDGET-B,4,1451.44,,
ORD002463,WIDGET-B,3,994.71,,
ORD002464,ADAPTER-USB-C,5,1168.45,,
ORD002465,CABLE-2M,10,1487.4,,
ORD002466,CABLE-2M,2,759.16,,
ORD002467,WIDGET-B,3,1100.82,,
ORD002468,BATTERY-AA,10,1434.2,,
ORD002469,CABLE-2M,6,1030.8,,
ORD002470,PANEL-40W,2,61.8,,
ORD002471,PANEL-40W,7,1950.27,,
ORD002472,ADAPTER-USB-C,10,2675.7,,
ORD002473,CABLE-2M,4,104.76,,
ORD002474,ADAPTER-USB-C,3,466.11,,
ORD002475,WIDGET-B,4,410.76,,
ORD002476,SENSOR-T1,2,120.92,,
ORD002477,PANEL-40W,7,1840.44,,
ORD002478,BATTERY-AA,3,380.67,,
ORD002479,SENSOR-T1,2,101.48,,
ORD002480,CABLE-2M,1,272.3,,
ORD002481,PANEL-40W,2,754.24,,
ORD002482,ADAPTER-USB-C,6,2225.82,,
ORD002483,CABLE-2M,8,2895.6,,
ORD002484,CABLE-2M,6,1193.76,,
ORD002485,ADAPTER-USB-C,2,113.86,,
ORD002486,WIDGET-B,9,3240.72,,
ORD002487,WIDGET-A,6,936.72,CREATE_ORDER,
ORD002488,BATTERY-AA,9,1189.26,,
ORD002489,MODULE-Z,10,281.7,,
ORD002490,ADAPTER-USB-C,9,2805.39,,
ORD002491,WIDGET-B,4,1427.96,CREATE_SHIPMENT,
ORD002492,SENSOR-T1,6,286.56,,
ORD002493,ADAPTER-USB-C,9,924.21,CHARGE_PAYMENT,
ORD002494,WIDGET-A,2,285.18,,
ORD002495,GADGET-X,4,613.76,,
ORD002496,GIZMO-PRO,8,541.36,,
ORD002497,BATTERY-AA,4,214.96,,
ORD002498,GIZMO-PRO,4,873.48,,
ORD002499,SENSOR-T1,9,3476.34,RESERVE_INVENTORY,
ORD002500,GIZMO-PRO,9,1095.48,,
